16.01.2019,12:05,1.14004,1.14060,1.14002,1.14049,386
16.01.2019,12:10,1.14050,1.14074,1.14029,1.14050,288
16.01.2019,12:15,1.14050,1.14105,1.14050,1.14064,406
16.01.2019,12:20,1.14062,1.14081,1.14028,1.14077,258
16.01.2019,12:25,1.14078,1.14094,1.14035,1.14057,491
16.01.2019,12:30,1.14059,1.14062,1.13987,1.13994,509
16.01.2019,12:35,1.13993,1.14003,1.13911,1.13940,629
16.01.2019,12:40,1.13941,1.13956,1.13912,1.13928,481
16.01.2019,12:45,1.13927,1.13983,1.13912,1.13975,496
16.01.2019,12:50,1.13974,1.13984,1.13959,1.13975,269
16.01.2019,12:55,1.13975,1.13979,1.13911,1.13935,565
16.01.2019,13:00,1.13934,1.14081,1.13928,1.14024,1131
16.01.2019,13:05,1.14023,1.14041,1.13977,1.13994,732
16.01.2019,13:10,1.13994,1.14009,1.13954,1.14004,537
16.01.2019,13:15,1.14004,1.14110,1.13997,1.14081,684
16.01.2019,13:20,1.14078,1.14107,1.14054,1.14105,604
16.01.2019,13:25,1.14108,1.14155,1.14099,1.14152,620
16.01.2019,13:30,1.14151,1.14161,1.14111,1.14134,495
16.01.2019,13:35,1.14132,1.14148,1.14108,1.14130,396
16.01.2019,13:40,1.14136,1.14136,1.14094,1.14124,469
16.01.2019,13:45,1.14123,1.14126,1.14102,1.14125,318
16.01.2019,13:50,1.14125,1.14138,1.14111,1.14111,307
16.01.2019,13:55,1.14111,1.14212,1.14102,1.14211,652
16.01.2019,14:00,1.14216,1.14245,1.14176,1.14239,689
16.01.2019,14:05,1.14239,1.14240,1.14195,1.14210,523
16.01.2019,14:10,1.14211,1.14224,1.14186,1.14193,396
16.01.2019,14:15,1.14194,1.14203,1.14159,1.14167,429
16.01.2019,14:20,1.14167,1.14192,1.14158,1.14184,382
16.01.2019,14:25,1.14184,1.14205,1.14161,1.14191,326
16.01.2019,14:30,1.14189,1.14208,1.14178,1.14183,450
16.01.2019,14:35,1.14184,1.14198,1.14137,1.14144,505
16.01.2019,14:40,1.14144,1.14153,1.14126,1.14137,387
16.01.2019,14:45,1.14134,1.14153,1.14120,1.14137,348
16.01.2019,14:50,1.14138,1.14143,1.14089,1.14104,422
16.01.2019,14:55,1.14104,1.14119,1.14083,1.14100,588
16.01.2019,15:00,1.14102,1.14103,1.14081,1.14092,424
